splitId,date,product,residualFirstOutcome,residualLatestOutcome,residualRows,usedSparseFallback,newObservedHistoryUsed,correctionP50,correctionP75
split-1,2023-07-11,11,2023-05-16,2023-07-10,54,False,True,0.71710491180419922,-0.13887596130371094
split-1,2023-07-11,12,2023-05-16,2023-07-10,53,False,True,0.37036991119384766,0.029720306396484375
split-1,2023-07-11,13,2023-05-16,2023-07-10,54,False,True,0.857757568359375,-1.7863554954528809
split-1,2023-07-11,21,2023-05-16,2023-07-10,54,False,True,0.436248779296875,2.3597488403320312
split-1,2023-07-11,35,2023-05-16,2023-07-10,54,False,True,2.0793609619140625,2.8344893455505371
split-1,2023-07-11,82,2023-05-16,2023-07-10,54,False,True,1.7099809646606445,0.1813507080078125
split-1,2023-07-12,11,2023-05-17,2023-07-11,54,False,True,0.7971959114074707,-0.0090994834899902344
split-1,2023-07-12,12,2023-05-17,2023-07-11,53,False,True,0.47622013092041016,0.029720306396484375
split-1,2023-07-12,13,2023-05-17,2023-07-11,54,False,True,1.2586841583251953,-1.7316756248474121
split-1,2023-07-12,21,2023-05-17,2023-07-11,54,False,True,0.9313507080078125,3.1165561676025391
split-1,2023-07-12,35,2023-05-17,2023-07-11,54,False,True,2.0793609619140625,3.0508112907409668
split-1,2023-07-12,82,2023-05-17,2023-07-11,54,False,True,1.7099809646606445,0.1813507080078125
split-1,2023-07-13,11,2023-05-18,2023-07-12,54,False,True,0.71710491180419922,-0.13887596130371094
split-1,2023-07-13,12,2023-05-18,2023-07-12,53,False,True,0.47622013092041016,0.029720306396484375
split-1,2023-07-13,13,2023-05-18,2023-07-12,54,False,True,1.2586841583251953,-1.7316756248474121
split-1,2023-07-13,21,2023-05-18,2023-07-12,54,False,True,0.436248779296875,2.6203250885009766
split-1,2023-07-13,35,2023-05-18,2023-07-12,54,False,True,1.5157604217529297,3.0508112907409668
split-1,2023-07-13,82,2023-05-18,2023-07-12,54,False,True,1.7099809646606445,0.1813507080078125
split-1,2023-07-14,11,2023-05-19,2023-07-13,54,False,True,0.7971959114074707,-0.0090994834899902344
split-1,2023-07-14,12,2023-05-19,2023-07-13,53,False,True,0.47622013092041016,0.029720306396484375
split-1,2023-07-14,13,2023-05-19,2023-07-13,54,False,True,1.2586841583251953,-1.7863554954528809
split-1,2023-07-14,21,2023-05-19,2023-07-13,54,False,True,0.436248779296875,3.3321852684020996
split-1,2023-07-14,35,2023-05-19,2023-07-13,54,False,True,1.5157604217529297,3.0508112907409668
split-1,2023-07-14,82,2023-05-19,2023-07-13,54,False,True,1.7099809646606445,0.1813507080078125
split-1,2023-07-15,11,2023-05-20,2023-07-14,54,False,True,0.71710491180419922,-0.13887596130371094
split-1,2023-07-15,12,2023-05-20,2023-07-14,53,False,True,0.37036991119384766,-0.22995948791503906
split-1,2023-07-15,13,2023-05-20,2023-07-14,54,False,True,0.77311229705810547,-1.9241323471069336
split-1,2023-07-15,21,2023-05-20,2023-07-14,54,False,True,0.436248779296875,2.6203250885009766
split-1,2023-07-15,35,2023-05-20,2023-07-14,54,False,True,1.5157604217529297,3.4245119094848633
split-1,2023-07-15,82,2023-05-20,2023-07-14,54,False,True,1.6417217254638672,-0.10188102722167969
split-1,2023-07-16,11,2023-05-21,2023-07-15,54,False,True,0.65624094009399414,-0.34152793884277344
split-1,2023-07-16,12,2023-05-21,2023-07-15,53,False,True,0.37036991119384766,-0.817291259765625
split-1,2023-07-16,13,2023-05-21,2023-07-15,54,False,True,0.37834644317626953,-1.9241323471069336
split-1,2023-07-16,21,2023-05-21,2023-07-15,54,False,True,-0.11241340637207031,0.46571159362792969
split-1,2023-07-16,35,2023-05-21,2023-07-15,54,False,True,1.5157604217529297,3.4245119094848633
split-1,2023-07-16,82,2023-05-21,2023-07-15,54,False,True,1.603851318359375,-0.35423564910888672
split-1,2023-07-17,11,2023-05-22,2023-07-16,54,False,True,0.71710491180419922,-0.34152793884277344
split-1,2023-07-17,12,2023-05-22,2023-07-16,53,False,True,0.31342601776123047,-0.817291259765625
split-1,2023-07-17,13,2023-05-22,2023-07-16,54,False,True,-0.33012771606445312,-2.1772012710571289
split-1,2023-07-17,21,2023-05-22,2023-07-16,54,False,True,0.436248779296875,2.4106206893920898
split-1,2023-07-17,35,2023-05-22,2023-07-16,54,False,True,0.80681610107421875,3.2967877388000488
split-1,2023-07-17,82,2023-05-22,2023-07-16,54,False,True,1.603851318359375,-0.10188102722167969
split-1,2023-07-18,11,2023-05-23,2023-07-17,54,False,True,0.71710491180419922,-0.34152793884277344
split-1,2023-07-18,12,2023-05-23,2023-07-17,53,False,True,0.31342601776123047,-0.817291259765625
split-1,2023-07-18,13,2023-05-23,2023-07-17,54,False,True,0.37834644317626953,-1.9241323471069336
split-1,2023-07-18,21,2023-05-23,2023-07-17,54,False,True,0.9313507080078125,3.1335134506225586
split-1,2023-07-18,35,2023-05-23,2023-07-17,54,False,True,1.5157604217529297,3.7004156112670898
split-1,2023-07-18,82,2023-05-23,2023-07-17,54,False,True,1.5627403259277344,-0.30702590942382812
split-1,2023-07-19,11,2023-05-24,2023-07-18,54,False,True,0.7971959114074707,-0.13887596130371094
split-1,2023-07-19,12,2023-05-24,2023-07-18,53,False,True,0.31342601776123047,-0.817291259765625
split-1,2023-07-19,13,2023-05-24,2023-07-18,54,False,True,0.77311229705810547,-1.7863554954528809
split-1,2023-07-19,21,2023-05-24,2023-07-18,54,False,True,1.6754608154296875,3.3321852684020996
split-1,2023-07-19,35,2023-05-24,2023-07-18,54,False,True,1.5157604217529297,3.8912553787231445
split-1,2023-07-19,82,2023-05-24,2023-07-18,54,False,True,1.5627403259277344,-0.30702590942382812
split-1,2023-07-20,11,2023-05-25,2023-07-19,54,False,True,1.011296272277832,-0.04666900634765625
split-1,2023-07-20,12,2023-05-25,2023-07-19,53,False,True,0.37036991119384766,-0.22995948791503906
split-1,2023-07-20,13,2023-05-25,2023-07-19,54,False,True,1.2586841583251953,-0.36536836624145508
split-1,2023-07-20,21,2023-05-25,2023-07-19,54,False,True,2.1882095336914062,3.3321852684020996
split-1,2023-07-20,35,2023-05-25,2023-07-19,54,False,True,2.2741622924804688,4.2787485122680664
split-1,2023-07-20,82,2023-05-25,2023-07-19,54,False,True,1.5627403259277344,-0.30702590942382812
split-1,2023-07-21,11,2023-05-26,2023-07-20,54,False,True,1.011296272277832,-0.04666900634765625
split-1,2023-07-21,12,2023-05-26,2023-07-20,53,False,True,0.31342601776123047,-0.22995948791503906
split-1,2023-07-21,13,2023-05-26,2023-07-20,54,False,True,1.2586841583251953,-0.36536836624145508
split-1,2023-07-21,21,2023-05-26,2023-07-20,54,False,True,2.1882095336914062,3.3321852684020996
split-1,2023-07-21,35,2023-05-26,2023-07-20,54,False,True,2.2741622924804688,4.2787485122680664
split-1,2023-07-21,82,2023-05-26,2023-07-20,54,False,True,1.5627403259277344,-0.30702590942382812
split-1,2023-07-22,11,2023-05-27,2023-07-21,54,False,True,0.7971959114074707,-0.13887596130371094
split-1,2023-07-22,12,2023-05-27,2023-07-21,53,False,True,0.21695137023925781,-0.817291259765625
split-1,2023-07-22,13,2023-05-27,2023-07-21,54,False,True,1.2586841583251953,-0.36536836624145508
split-1,2023-07-22,21,2023-05-27,2023-07-21,54,False,True,1.6754608154296875,3.2003822326660156
split-1,2023-07-22,35,2023-05-27,2023-07-21,54,False,True,1.5157604217529297,4.2787485122680664
split-1,2023-07-22,82,2023-05-27,2023-07-21,54,False,True,1.4696903228759766,-0.30702590942382812
split-1,2023-07-23,11,2023-05-28,2023-07-22,54,False,True,0.7971959114074707,-0.34152793884277344
split-1,2023-07-23,12,2023-05-28,2023-07-22,53,False,True,0.21695137023925781,-0.817291259765625
split-1,2023-07-23,13,2023-05-28,2023-07-22,54,False,True,0.77311229705810547,-1.7863554954528809
split-1,2023-07-23,21,2023-05-28,2023-07-22,54,False,True,1.6754608154296875,3.8745622634887695
split-1,2023-07-23,35,2023-05-28,2023-07-22,54,False,True,1.5157604217529297,4.2366809844970703
split-1,2023-07-23,82,2023-05-28,2023-07-22,54,False,True,1.4696903228759766,-0.30702590942382812
split-1,2023-07-24,11,2023-05-29,2023-07-23,54,False,True,0.7971959114074707,-0.90418815612792969
split-1,2023-07-24,12,2023-05-29,2023-07-23,53,False,True,0.21695137023925781,-0.817291259765625
split-1,2023-07-24,13,2023-05-29,2023-07-23,54,False,True,0.88057231903076172,-1.7863554954528809
split-1,2023-07-24,21,2023-05-29,2023-07-23,54,False,True,0.9313507080078125,3.2003822326660156
split-1,2023-07-24,35,2023-05-29,2023-07-23,54,False,True,1.6626014709472656,4.2366809844970703
split-1,2023-07-24,82,2023-05-29,2023-07-23,54,False,True,1.20135498046875,-0.30702590942382812
split-1,2023-07-25,11,2023-05-30,2023-07-24,54,False,True,0.71710491180419922,-1.6343460083007812
split-1,2023-07-25,13,2023-05-30,2023-07-24,54,False,True,0.88057231903076172,-1.7863554954528809
split-1,2023-07-25,21,2023-05-30,2023-07-24,54,False,True,0.9313507080078125,3.8745622634887695
split-1,2023-07-25,35,2023-05-30,2023-07-24,54,False,True,1.6626014709472656,4.2366809844970703
split-1,2023-07-25,82,2023-05-30,2023-07-24,54,False,True,1.20135498046875,-0.30702590942382812
split-1,2023-07-26,11,2023-05-31,2023-07-25,54,False,True,0.71710491180419922,-0.90418815612792969
split-1,2023-07-26,13,2023-05-31,2023-07-25,54,False,True,0.88057231903076172,-0.36536836624145508
split-1,2023-07-26,21,2023-05-31,2023-07-25,54,False,True,0.9313507080078125,3.8745622634887695
split-1,2023-07-26,35,2023-05-31,2023-07-25,54,False,True,1.6626014709472656,4.2366809844970703
split-1,2023-07-26,82,2023-05-31,2023-07-25,54,False,True,0.94935703277587891,-0.30702590942382812
split-1,2023-07-27,11,2023-06-01,2023-07-26,54,False,True,0.71710491180419922,-0.90418815612792969
split-1,2023-07-27,12,2023-06-01,2023-07-24,51,False,True,-0.18370628356933594,-0.82788276672363281
split-1,2023-07-27,13,2023-06-01,2023-07-26,54,False,True,1.0319433212280273,0.043178558349609375
split-1,2023-07-27,21,2023-06-01,2023-07-26,54,False,True,0.66941070556640625,3.8745622634887695
split-1,2023-07-27,35,2023-06-01,2023-07-26,54,False,True,1.6626014709472656,4.2366809844970703
split-1,2023-07-27,82,2023-06-01,2023-07-26,54,False,True,0.94935703277587891,-0.92819690704345703
split-1,2023-07-28,11,2023-06-02,2023-07-27,54,False,True,0.71710491180419922,-0.90418815612792969
split-1,2023-07-28,12,2023-06-02,2023-07-27,51,False,True,-0.19521713256835938,-0.82788276672363281
split-1,2023-07-28,13,2023-06-02,2023-07-27,54,False,True,0.5463714599609375,0.043178558349609375
split-1,2023-07-28,21,2023-06-02,2023-07-27,54,False,True,-0.28107643127441406,3.8745622634887695
split-1,2023-07-28,35,2023-06-02,2023-07-27,54,False,True,1.6626014709472656,4.2366809844970703
split-1,2023-07-28,82,2023-06-02,2023-07-27,54,False,True,0.88070774078369141,-0.92819690704345703
split-1,2023-07-29,11,2023-06-03,2023-07-28,54,False,True,0.71710491180419922,-0.90418815612792969
split-1,2023-07-29,12,2023-06-03,2023-07-28,51,False,True,-0.21699142456054688,-0.82788276672363281
split-1,2023-07-29,13,2023-06-03,2023-07-28,54,False,True,0.5463714599609375,0.043178558349609375
split-1,2023-07-29,21,2023-06-03,2023-07-28,54,False,True,-0.28107643127441406,3.8745622634887695
split-1,2023-07-29,35,2023-06-03,2023-07-28,54,False,True,1.6626014709472656,4.2366809844970703
split-1,2023-07-29,82,2023-06-03,2023-07-28,54,False,True,0.81792449951171875,-1.0483150482177734
split-1,2023-07-30,11,2023-06-04,2023-07-29,54,False,True,0.59131097793579102,-1.6343460083007812
split-1,2023-07-30,12,2023-06-04,2023-07-29,51,False,True,-0.21699142456054688,-0.82788276672363281
split-1,2023-07-30,13,2023-06-04,2023-07-29,54,False,True,0.37834644317626953,0.043178558349609375
split-1,2023-07-30,21,2023-06-04,2023-07-29,54,False,True,-0.28107643127441406,3.2003822326660156
split-1,2023-07-30,35,2023-06-04,2023-07-29,54,False,True,1.6626014709472656,4.2366809844970703
split-1,2023-07-30,82,2023-06-04,2023-07-29,54,False,True,0.70912647247314453,-1.0483150482177734
split-1,2023-07-31,11,2023-06-05,2023-07-30,54,False,True,0.71710491180419922,-0.90418815612792969
split-1,2023-07-31,12,2023-06-05,2023-07-30,51,False,True,-0.19521713256835938,-0.52362537384033203
split-1,2023-07-31,13,2023-06-05,2023-07-30,54,False,True,0.5463714599609375,0.47052669525146484
split-1,2023-07-31,21,2023-06-05,2023-07-30,54,False,True,-0.28107643127441406,3.2003822326660156
split-1,2023-07-31,35,2023-06-05,2023-07-30,54,False,True,2.2741622924804688,4.2366809844970703
split-1,2023-07-31,82,2023-06-05,2023-07-30,54,False,True,0.88070774078369141,-0.92819690704345703
split-1,2023-08-01,11,2023-06-06,2023-07-31,54,False,True,0.59131097793579102,-1.6343460083007812
split-1,2023-08-01,12,2023-06-06,2023-07-31,51,False,True,-0.18370628356933594,0.10750389099121094
split-1,2023-08-01,13,2023-06-06,2023-07-31,54,False,True,0.37834644317626953,0.47052669525146484
split-1,2023-08-01,21,2023-06-06,2023-07-31,54,False,True,-0.28107643127441406,3.2003822326660156
split-1,2023-08-01,35,2023-06-06,2023-07-31,54,False,True,2.2741622924804688,4.5034675598144531
split-1,2023-08-01,82,2023-06-06,2023-07-31,54,False,True,0.70912647247314453,-0.92819690704345703
split-1,2023-08-02,11,2023-06-07,2023-08-01,54,False,True,0.71710491180419922,-1.6343460083007812
split-1,2023-08-02,12,2023-06-07,2023-08-01,51,False,True,-0.19521713256835938,0.10750389099121094
split-1,2023-08-02,13,2023-06-07,2023-08-01,54,False,True,0.5463714599609375,0.47052669525146484
split-1,2023-08-02,21,2023-06-07,2023-08-01,54,False,True,-0.28107643127441406,3.2003822326660156
split-1,2023-08-02,35,2023-06-07,2023-08-01,54,False,True,1.6626014709472656,4.5034675598144531
split-1,2023-08-02,82,2023-06-07,2023-08-01,54,False,True,0.6558685302734375,-0.92819690704345703
split-1,2023-08-03,11,2023-06-08,2023-08-02,54,False,True,0.59131097793579102,-1.6552681922912598
split-1,2023-08-03,12,2023-06-08,2023-08-02,51,False,True,-0.21699142456054688,-0.52362537384033203
split-1,2023-08-03,13,2023-06-08,2023-08-02,54,False,True,0.37834644317626953,0.47052669525146484
split-1,2023-08-03,21,2023-06-08,2023-08-02,54,False,True,-0.28107643127441406,3.2003822326660156
split-1,2023-08-03,35,2023-06-08,2023-08-02,54,False,True,1.92340087890625,4.5034675598144531
split-1,2023-08-03,82,2023-06-08,2023-08-02,54,False,True,0.6558685302734375,-1.0483150482177734
split-1,2023-08-04,11,2023-06-09,2023-08-03,54,False,True,0.59131097793579102,-1.6552681922912598
split-1,2023-08-04,12,2023-06-09,2023-08-03,51,False,True,-0.32254600524902344,-0.52362537384033203
split-1,2023-08-04,13,2023-06-09,2023-08-03,54,False,True,0.37834644317626953,0.47052669525146484
split-1,2023-08-04,21,2023-06-09,2023-08-03,54,False,True,-0.28107643127441406,3.2003822326660156
split-1,2023-08-04,35,2023-06-09,2023-08-03,54,False,True,1.92340087890625,4.5034675598144531
split-1,2023-08-04,82,2023-06-09,2023-08-03,54,False,True,0.55842113494873047,-1.0483150482177734
split-1,2023-08-05,11,2023-06-10,2023-08-04,54,False,True,0.44057273864746094,-1.7515354156494141
split-1,2023-08-05,12,2023-06-10,2023-08-04,51,False,True,-0.37711811065673828,-0.52362537384033203
split-1,2023-08-05,13,2023-06-10,2023-08-04,54,False,True,0.37834644317626953,0.043178558349609375
split-1,2023-08-05,21,2023-06-10,2023-08-04,54,False,True,-0.74267768859863281,3.2003822326660156
split-1,2023-08-05,35,2023-06-10,2023-08-04,54,False,True,2.5006332397460938,4.7400302886962891
split-1,2023-08-05,82,2023-06-10,2023-08-04,54,False,True,0.52821063995361328,-1.0483150482177734
split-1,2023-08-06,11,2023-06-12,2023-08-05,54,False,True,0.44057273864746094,-1.9672579765319824
split-1,2023-08-06,12,2023-06-12,2023-08-05,51,False,True,-0.37711811065673828,-0.52362537384033203
split-1,2023-08-06,13,2023-06-12,2023-08-05,54,False,True,0.37834644317626953,0.043178558349609375
split-1,2023-08-06,21,2023-06-12,2023-08-05,54,False,True,-0.74267768859863281,3.2003822326660156
split-1,2023-08-06,35,2023-06-12,2023-08-05,54,False,True,2.5006332397460938,4.7400302886962891
split-1,2023-08-06,82,2023-06-12,2023-08-05,54,False,True,0.52821063995361328,-1.0483150482177734
split-1,2023-08-07,11,2023-06-12,2023-08-06,55,False,True,0.40038681030273438,-2.0519914627075195
split-1,2023-08-07,12,2023-06-12,2023-08-06,52,False,True,-0.62018537521362305,-0.67045831680297852
split-1,2023-08-07,13,2023-06-12,2023-08-06,55,False,True,0.31778144836425781,-0.013675689697265625
split-1,2023-08-07,21,2023-06-12,2023-08-06,55,False,True,-0.74889373779296875,3.1973495483398438
split-1,2023-08-07,35,2023-06-12,2023-08-06,55,False,True,2.149871826171875,4.6733512878417969
split-1,2023-08-07,82,2023-06-12,2023-08-06,55,False,True,0.50786590576171875,-1.0783767700195312
split-1,2023-08-08,11,2023-06-13,2023-08-07,55,False,True,0.40038681030273438,-1.7951984405517578
split-1,2023-08-08,12,2023-06-13,2023-08-07,52,False,True,-0.34983205795288086,0.010520219802856445
split-1,2023-08-08,13,2023-06-13,2023-08-07,55,False,True,0.43891143798828125,-0.013675689697265625
split-1,2023-08-08,21,2023-06-13,2023-08-07,55,False,True,-0.73646163940429688,3.6508464813232422
split-1,2023-08-08,35,2023-06-13,2023-08-07,55,False,True,2.149871826171875,4.4669418334960938
split-1,2023-08-08,82,2023-06-13,2023-08-07,55,False,True,0.50786590576171875,-1.3751258850097656
split-1,2023-08-09,11,2023-06-14,2023-08-08,55,False,True,0.38692474365234375,-2.2488994598388672
split-1,2023-08-09,12,2023-06-14,2023-08-08,52,False,True,-0.34983205795288086,0.010520219802856445
split-1,2023-08-09,13,2023-06-14,2023-08-08,55,False,True,0.43891143798828125,-0.013675689697265625
split-1,2023-08-09,21,2023-06-14,2023-08-08,55,False,True,-0.73646163940429688,3.1973495483398438
split-1,2023-08-09,35,2023-06-14,2023-08-08,55,False,True,2.149871826171875,4.6733512878417969
split-1,2023-08-09,82,2023-06-14,2023-08-08,55,False,True,0.50786590576171875,-1.3751258850097656
split-1,2023-08-10,11,2023-06-15,2023-08-09,55,False,True,0.38692474365234375,-2.2488994598388672
split-1,2023-08-10,12,2023-06-15,2023-08-09,52,False,True,-0.34983205795288086,0.010520219802856445
split-1,2023-08-10,13,2023-06-15,2023-08-09,55,False,True,0.43891143798828125,-0.013675689697265625
split-1,2023-08-10,21,2023-06-15,2023-08-09,55,False,True,-0.73646163940429688,3.1973495483398438
split-1,2023-08-10,35,2023-06-15,2023-08-09,55,False,True,2.149871826171875,4.6733512878417969
split-1,2023-08-10,82,2023-06-15,2023-08-09,55,False,True,0.50786590576171875,-1.3751258850097656
split-1,2023-08-11,11,2023-06-16,2023-08-10,55,False,True,0.40038681030273438,-1.7951984405517578
split-1,2023-08-11,12,2023-06-16,2023-08-10,52,False,True,-0.26976871490478516,0.75760102272033691
split-1,2023-08-11,13,2023-06-16,2023-08-10,55,False,True,0.65383148193359375,0.69213294982910156
split-1,2023-08-11,21,2023-06-16,2023-08-10,55,False,True,0.17430877685546875,3.6508464813232422
split-1,2023-08-11,35,2023-06-16,2023-08-10,55,False,True,2.8513946533203125,4.92584228515625
split-1,2023-08-11,82,2023-06-16,2023-08-10,55,False,True,0.50786590576171875,-1.3751258850097656
split-1,2023-08-12,11,2023-06-17,2023-08-11,55,False,True,0.38692474365234375,-1.7951984405517578
split-1,2023-08-12,12,2023-06-17,2023-08-11,52,False,True,-0.20610427856445312,0.75760102272033691
split-1,2023-08-12,13,2023-06-17,2023-08-11,55,False,True,0.43891143798828125,0.69213294982910156
split-1,2023-08-12,21,2023-06-17,2023-08-11,55,False,True,1.3149261474609375,3.6508464813232422
split-1,2023-08-12,35,2023-06-17,2023-08-11,55,False,True,2.8513946533203125,4.92584228515625
split-1,2023-08-12,82,2023-06-17,2023-08-11,55,False,True,0.50786590576171875,-1.3751258850097656
split-1,2023-08-13,11,2023-06-18,2023-08-12,55,False,True,0.40038681030273438,-1.7951984405517578
split-1,2023-08-13,12,2023-06-19,2023-08-12,52,False,True,-0.20610427856445312,0.75760102272033691
split-1,2023-08-13,13,2023-06-18,2023-08-12,55,False,True,0.43891143798828125,0.57842445373535156
split-1,2023-08-13,21,2023-06-18,2023-08-12,55,False,True,1.3149261474609375,3.6508464813232422
split-1,2023-08-13,35,2023-06-18,2023-08-12,55,False,True,2.8513946533203125,4.92584228515625
split-1,2023-08-13,82,2023-06-18,2023-08-12,55,False,True,0.54855537414550781,-1.0183391571044922
split-1,2023-08-14,11,2023-06-19,2023-08-13,55,False,True,0.4807586669921875,-1.7951984405517578
split-1,2023-08-14,12,2023-06-19,2023-08-13,53,False,True,-0.19521713256835938,0.73195934295654297
split-1,2023-08-14,13,2023-06-19,2023-08-13,55,False,True,0.43891143798828125,0.57842445373535156
split-1,2023-08-14,21,2023-06-19,2023-08-13,55,False,True,1.3149261474609375,3.6508464813232422
split-1,2023-08-14,35,2023-06-19,2023-08-13,55,False,True,2.8513946533203125,4.92584228515625
