date,product,nativeP10,nativeP20,nativeP30,nativeP40,nativeP50,nativeP60,nativeP70,nativeP80,nativeP90,requestedP10,requestedP50,requestedP75,requestedP90
2023-05-08,12,4.2184782028198242,5.1272850036621094,5.8268179893493652,6.4909167289733887,7.1567144393920898,7.8927407264709473,8.7640151977539062,9.9061393737792969,11.844776153564453,4.2184782028198242,7.1567144393920898,9.3350772857666016,11.844776153564453
2023-05-08,13,9.3245449066162109,11.032299995422363,12.351077079772949,13.5968017578125,14.864187240600586,16.284551620483398,17.967065811157227,20.19160270690918,23.938814163208008,9.3245449066162109,14.864187240600586,19.079334259033203,23.938814163208008
2023-05-08,21,13.208827972412109,15.175788879394531,16.729564666748047,18.199243545532227,19.672389984130859,21.285717010498047,23.125856399536133,25.497734069824219,29.342161178588867,13.208827972412109,19.672389984130859,24.311794281005859,29.342161178588867
2023-05-08,35,14.71461296081543,17.686103820800781,20.044363021850586,22.213333129882812,24.354305267333984,26.696165084838867,29.377578735351562,32.849655151367188,38.586864471435547,14.71461296081543,24.354305267333984,31.113616943359375,38.586864471435547
2023-05-08,82,9.17572021484375,10.973204612731934,12.385214805603027,13.729578018188477,15.049739837646484,16.509798049926758,18.242641448974609,20.567424774169922,24.539106369018555,9.17572021484375,15.049739837646484,19.405033111572266,24.539106369018555
2023-05-09,11,6.2160472869873047,7.5500917434692383,8.5885343551635742,9.570643424987793,10.565231323242188,11.697834014892578,13.046823501586914,14.830307006835938,17.9488525390625,6.2160472869873047,10.565231323242188,13.938565254211426,17.9488525390625
2023-05-09,12,5.2259974479675293,6.3224196434020996,7.1633672714233398,7.9483633041381836,8.7218599319458008,9.5700721740722656,10.560526847839355,11.854897499084473,14.04060173034668,5.2259974479675293,8.7218599319458008,11.207712173461914,14.04060173034668
2023-05-09,13,10.044283866882324,12.113707542419434,13.726774215698242,15.214860916137695,16.715576171875,18.366060256958008,20.293436050415039,22.810207366943359,27.047901153564453,10.044283866882324,16.715576171875,21.551822662353516,27.047901153564453
2023-05-09,21,12.314412117004395,14.434123992919922,16.112987518310547,17.659173965454102,19.236345291137695,20.981052398681641,22.995071411132812,25.600509643554688,29.889545440673828,12.314412117004395,19.236345291137695,24.29779052734375,29.889545440673828
2023-05-09,35,13.539490699768066,16.657197952270508,19.144657135009766,21.402040481567383,23.639579772949219,26.033287048339844,28.759626388549805,32.269569396972656,38.08758544921875,13.539490699768066,23.639579772949219,30.514598846435547,38.08758544921875
2023-05-09,82,7.6341524124145508,8.9334430694580078,9.9392929077148438,10.898401260375977,11.856179237365723,12.945661544799805,14.228653907775879,15.954965591430664,18.98332405090332,7.6341524124145508,11.856179237365723,15.09181022644043,18.98332405090332
2023-05-10,11,3.9418973922729492,4.9446582794189453,5.7235841751098633,6.4613285064697266,7.2179155349731445,8.1298770904541016,9.2608766555786133,10.778661727905273,13.497496604919434,3.9418973922729492,7.2179155349731445,10.019769668579102,13.497496604919434
2023-05-10,12,3.9873623847961426,4.8125181198120117,5.4443168640136719,6.0388579368591309,6.6404743194580078,7.3350973129272461,8.1810836791992188,9.3147525787353516,11.310344696044922,3.9873623847961426,6.6404743194580078,8.7479181289672852,11.310344696044922
2023-05-10,13,7.4638223648071289,9.0315713882446289,10.266026496887207,11.416984558105469,12.603780746459961,13.969699859619141,15.589084625244141,17.718244552612305,21.347553253173828,7.4638223648071289,12.603780746459961,16.653663635253906,21.347553253173828
2023-05-10,21,8.5754556655883789,10.249430656433105,11.590737342834473,12.844546318054199,14.138040542602539,15.609837532043457,17.339977264404297,19.588703155517578,23.33751106262207,8.5754556655883789,14.138040542602539,18.464340209960938,23.33751106262207
2023-05-10,35,10.972321510314941,13.857534408569336,16.149436950683594,18.234565734863281,20.289348602294922,22.47889518737793,24.986747741699219,28.203079223632812,33.539737701416016,10.972321510314941,20.289348602294922,26.594913482666016,33.539737701416016
2023-05-10,82,7.6622686386108398,9.0426082611083984,10.114100456237793,11.120073318481445,12.121566772460938,13.245834350585938,14.561477661132812,16.325931549072266,19.420646667480469,7.6622686386108398,12.121566772460938,15.443704605102539,19.420646667480469
2023-05-11,11,3.6080236434936523,4.5406789779663086,5.2684593200683594,5.9658498764038086,6.6984968185424805,7.576195240020752,8.6701250076293945,10.157608032226562,12.813955307006836,3.6080236434936523,6.6984968185424805,9.4138660430908203,12.813955307006836
2023-05-11,12,3.3752985000610352,4.0916728973388672,4.6485443115234375,5.184882640838623,5.7411298751831055,6.4046821594238281,7.2351908683776855,8.3646650314331055,10.345982551574707,3.3752985000610352,5.7411298751831055,7.7999277114868164,10.345982551574707
2023-05-11,13,8.1125583648681641,9.6581802368164062,10.866259574890137,11.989327430725098,13.148632049560547,14.468893051147461,16.025091171264648,18.11090087890625,21.674831390380859,8.1125583648681641,13.148632049560547,17.067996978759766,21.674831390380859
2023-05-11,21,9.2531652450561523,10.964183807373047,12.330907821655273,13.634238243103027,14.979382514953613,16.475074768066406,18.209629058837891,20.490503311157227,24.259922027587891,9.2531652450561523,14.979382514953613,19.350067138671875,24.259922027587891
2023-05-11,35,8.1859169006347656,10.959230422973633,13.171257972717285,15.230779647827148,17.295528411865234,19.504489898681641,22.049825668334961,25.399106979370117,30.936330795288086,8.1859169006347656,17.295528411865234,23.724466323852539,30.936330795288086
2023-05-11,82,8.2161979675292969,9.6719398498535156,10.807163238525391,11.873662948608398,12.926139831542969,14.076732635498047,15.41187572479248,17.180854797363281,20.24726676940918,8.2161979675292969,12.926139831542969,16.296365737915039,20.24726676940918
2023-05-12,11,3.4483985900878906,4.4978313446044922,5.3214130401611328,6.1077690124511719,6.9308757781982422,7.8781328201293945,9.0263271331787109,10.570618629455566,13.335585594177246,3.4483985900878906,6.9308757781982422,9.7984733581542969,13.335585594177246
2023-05-12,12,3.3380770683288574,4.2454352378845215,4.9453587532043457,5.6088390350341797,6.2855405807495117,7.0502605438232422,7.969637393951416,9.1967802047729492,11.340714454650879,3.3380770683288574,6.2855405807495117,8.5832090377807617,11.340714454650879
2023-05-12,13,4.6119823455810547,6.4307441711425781,7.8721160888671875,9.2020540237426758,10.543661117553711,12.000303268432617,13.688257217407227,15.89362907409668,19.582611083984375,4.6119823455810547,10.543661117553711,14.790943145751953,19.582611083984375
2023-05-12,21,7.0223045349121094,9.1166868209838867,10.782865524291992,12.322507858276367,13.86876392364502,15.502922058105469,17.367681503295898,19.748615264892578,23.619462966918945,7.0223045349121094,13.86876392364502,18.558147430419922,23.619462966918945
2023-05-12,35,5.469970703125,8.4996662139892578,10.910130500793457,13.136344909667969,15.359820365905762,17.736671447753906,20.484443664550781,24.041471481323242,29.87346076965332,5.469970703125,15.359820365905762,22.262958526611328,29.87346076965332
2023-05-12,82,6.7469587326049805,7.9125776290893555,8.8245468139648438,9.7012500762939453,10.586114883422852,11.564827919006348,12.712063789367676,14.251567840576172,16.95892333984375,6.7469587326049805,10.586114883422852,13.481815338134766,16.95892333984375
2023-05-13,11,2.9775619506835938,4.0479583740234375,4.9068784713745117,5.7339000701904297,6.5875606536865234,7.5523891448974609,8.7103729248046875,10.258852005004883,13.011247634887695,2.9775619506835938,6.5875606536865234,9.4846124649047852,13.011247634887695
2023-05-13,12,1.7240152359008789,2.7005524635314941,3.4781560897827148,4.2101573944091797,4.9472541809082031,5.7506184577941895,6.7015628814697266,7.9592738151550293,10.107424736022949,1.7240152359008789,4.9472541809082031,7.330418586730957,10.107424736022949
2023-05-13,13,5.0001449584960938,6.8695640563964844,8.3901777267456055,9.819025993347168,11.256025314331055,12.796989440917969,14.572265625,16.873323440551758,20.622049331665039,5.0001449584960938,11.256025314331055,15.722794532775879,20.622049331665039
2023-05-13,21,6.6560964584350586,8.6083393096923828,10.210865020751953,11.72003173828125,13.258478164672852,14.896242141723633,16.784915924072266,19.203824996948242,23.083545684814453,6.6560964584350586,13.258478164672852,17.994369506835938,23.083545684814453
2023-05-13,35,6.5060863494873047,9.3031330108642578,11.57979679107666,13.716977119445801,15.876814842224121,18.208034515380859,20.918546676635742,24.458406448364258,30.264921188354492,6.5060863494873047,15.876814842224121,22.6884765625,30.264921188354492
2023-05-13,82,5.0527486801147461,6.2691593170166016,7.2441186904907227,8.1875457763671875,9.1520805358886719,10.234041213989258,11.49809455871582,13.188170433044434,16.079322814941406,5.0527486801147461,9.1520805358886719,12.343132019042969,16.079322814941406
2023-05-14,11,4.472264289855957,5.5660800933837891,6.4227867126464844,7.2594146728515625,8.123199462890625,9.1113758087158203,10.290140151977539,11.867428779602051,14.654454231262207,4.472264289855957,8.123199462890625,11.078784942626953,14.654454231262207
2023-05-14,12,2.2934837341308594,3.2358112335205078,3.9646162986755371,4.6589007377624512,5.3593282699584961,6.1282668113708496,7.0389137268066406,8.2493619918823242,10.300225257873535,2.2934837341308594,5.3593282699584961,7.6441378593444824,10.300225257873535
2023-05-14,13,8.8726387023925781,10.682248115539551,12.099289894104004,13.466867446899414,14.847490310668945,16.355886459350586,18.078533172607422,20.331218719482422,24.032011032104492,8.8726387023925781,14.847490310668945,19.204875946044922,24.032011032104492
2023-05-14,21,11.104140281677246,13.07703685760498,14.66423225402832,16.205524444580078,17.767604827880859,19.44990348815918,21.355249404907227,23.831750869750977,27.802696228027344,11.104140281677246,17.767604827880859,22.593500137329102,27.802696228027344
2023-05-14,35,11.377287864685059,13.845738410949707,15.760549545288086,17.568775177001953,19.384700775146484,21.384517669677734,23.750188827514648,26.896320343017578,32.200958251953125,11.377287864685059,19.384700775146484,25.323253631591797,32.200958251953125
2023-05-14,82,7.5202093124389648,8.9434289932250977,10.064409255981445,11.130788803100586,12.196788787841797,13.361326217651367,14.685869216918945,16.438283920288086,19.39556884765625,7.5202093124389648,12.196788787841797,15.562076568603516,19.39556884765625
2023-05-15,11,6.7060165405273438,7.795351505279541,8.6270790100097656,9.4404239654541016,10.288503646850586,11.294477462768555,12.50308895111084,14.105442047119141,16.911382675170898,6.7060165405273438,10.288503646850586,13.304265975952148,16.911382675170898
2023-05-15,12,4.9342503547668457,6.0013875961303711,6.8104076385498047,7.5802335739135742,8.3522987365722656,9.2121086120605469,10.22200870513916,11.545110702514648,13.777467727661133,4.9342503547668457,8.3522987365722656,10.883560180664062,13.777467727661133
2023-05-15,13,10.708786010742188,12.277652740478516,13.479890823364258,14.631314277648926,15.837380409240723,17.217578887939453,18.840414047241211,20.992963790893555,24.547405242919922,10.708786010742188,15.837380409240723,19.916688919067383,24.547405242919922
2023-05-15,21,14.158184051513672,16.209693908691406,17.801446914672852,19.318815231323242,20.845952987670898,22.538053512573242,24.471673965454102,26.971275329589844,30.988113403320312,14.158184051513672,20.845952987670898,25.721473693847656,30.988113403320312
2023-05-15,35,8.9111042022705078,10.594978332519531,11.903171539306641,13.159526824951172,14.519742965698242,16.174057006835938,18.257678985595703,21.131616592407227,26.115940093994141,8.9111042022705078,14.519742965698242,19.694648742675781,26.115940093994141
2023-05-15,82,9.233424186706543,10.575595855712891,11.620136260986328,12.624399185180664,13.633026123046875,14.759788513183594,16.057863235473633,17.775348663330078,20.693552017211914,9.233424186706543,13.633026123046875,16.916606903076172,20.693552017211914
2023-05-16,11,6.3392744064331055,7.5053586959838867,8.3943881988525391,9.2508964538574219,10.155599594116211,11.24643611907959,12.560822486877441,14.311970710754395,17.382226943969727,6.3392744064331055,10.155599594116211,13.436396598815918,17.382226943969727
2023-05-16,12,5.3270602226257324,6.4885587692260742,7.3816919326782227,8.2291631698608398,9.0953941345214844,10.078591346740723,11.25300407409668,12.813673973083496,15.482797622680664,5.3270602226257324,9.0953941345214844,12.03333854675293,15.482797622680664
2023-05-16,13,9.1420383453369141,10.431267738342285,11.416383743286133,12.352838516235352,13.378141403198242,14.613892555236816,16.131750106811523,18.189939498901367,21.655851364135742,9.1420383453369141,13.378141403198242,17.160844802856445,21.655851364135742
2023-05-16,21,10.419713973999023,11.839933395385742,12.93931770324707,13.988658905029297,15.12610912322998,16.49799919128418,18.178869247436523,20.421255111694336,24.125274658203125,10.419713973999023,15.12610912322998,19.30006217956543,24.125274658203125
2023-05-16,35,8.7852325439453125,11.029068946838379,12.773049354553223,14.403742790222168,16.114936828613281,18.092592239379883,20.499654769897461,23.720134735107422,29.204164505004883,8.7852325439453125,16.114936828613281,22.109893798828125,29.204164505004883
2023-05-16,82,9.4896879196166992,11.023228645324707,12.220794677734375,13.362973213195801,14.515464782714844,15.804405212402344,17.286529541015625,19.230289459228516,22.52717399597168,9.4896879196166992,14.515464782714844,18.25840950012207,22.52717399597168
2023-05-17,11,4.4982032775878906,5.3981113433837891,6.0942678451538086,6.7721281051635742,7.502537727355957,8.43316650390625,9.6060142517089844,11.166042327880859,13.911052703857422,4.4982032775878906,7.502537727355957,10.386028289794922,13.911052703857422
2023-05-17,12,3.7815537452697754,4.7622771263122559,5.5137052536010742,6.214137077331543,6.9285917282104492,7.7564153671264648,8.7524700164794922,10.053744316101074,12.241872787475586,3.7815537452697754,6.9285917282104492,9.403106689453125,12.241872787475586
2023-05-17,13,9.3030204772949219,10.53891658782959,11.498085021972656,12.409955024719238,13.39179801940918,14.577873229980469,16.054958343505859,18.01385498046875,21.310188293457031,9.3030204772949219,13.39179801940918,17.034406661987305,21.310188293457031
2023-05-17,21,9.111170768737793,10.584735870361328,11.746794700622559,12.838261604309082,14.00275993347168,15.377830505371094,17.055459976196289,19.232582092285156,22.815666198730469,9.111170768737793,14.00275993347168,18.144020080566406,22.815666198730469
2023-05-17,35,9.4493770599365234,11.867252349853516,13.82426643371582,15.65699577331543,17.5382080078125,19.648935317993164,22.146196365356445,25.374271392822266,30.759092330932617,9.4493770599365234,17.5382080078125,23.760234832763672,30.759092330932617
2023-05-17,82,7.4049568176269531,8.6166839599609375,9.5818138122558594,10.507055282592773,11.453887939453125,12.556896209716797,13.857880592346191,15.596783638000488,18.557058334350586,7.4049568176269531,11.453887939453125,14.72733211517334,18.557058334350586
2023-05-18,11,5.4741268157958984,6.6267127990722656,7.545222282409668,8.4413156509399414,9.3845367431640625,10.488667488098145,11.817323684692383,13.565828323364258,16.627838134765625,5.4741268157958984,9.3845367431640625,12.69157600402832,16.627838134765625
2023-05-18,12,3.7187895774841309,4.7181811332702637,5.4862704277038574,6.2078723907470703,6.9445629119873047,7.7781853675842285,8.7760496139526367,10.081716537475586,12.295594215393066,3.7187895774841309,6.9445629119873047,9.4288825988769531,12.295594215393066
2023-05-18,13,8.3868341445922852,9.707188606262207,10.744668960571289,11.723342895507812,12.76988410949707,13.969682693481445,15.423110961914062,17.342052459716797,20.580751419067383,8.3868341445922852,12.76988410949707,16.38258171081543,20.580751419067383
2023-05-18,21,9.3308734893798828,11.004860877990723,12.342780113220215,13.619823455810547,14.964838027954102,16.47132682800293,18.22331428527832,20.501516342163086,24.219051361083984,9.3308734893798828,14.964838027954102,19.362415313720703,24.219051361083984
2023-05-18,35,8.6871471405029297,11.452415466308594,13.665719985961914,15.723410606384277,17.788021087646484,19.996562957763672,22.52720832824707,25.761472702026367,31.103900909423828,8.6871471405029297,17.788021087646484,24.144340515136719,31.103900909423828
2023-05-18,82,5.3530368804931641,6.3953409194946289,7.2353410720825195,8.0585861206054688,8.9226779937744141,9.9292926788330078,11.117210388183594,12.716740608215332,15.43486213684082,5.3530368804931641,8.9226779937744141,11.916975021362305,15.43486213684082
2023-05-19,11,4.0639553070068359,5.3862085342407227,6.4350423812866211,7.4365735054016113,8.4717769622802734,9.6372833251953125,11.007820129394531,12.793454170227051,15.858936309814453,4.0639553070068359,8.4717769622802734,11.900636672973633,15.858936309814453
2023-05-19,12,3.6530609130859375,5.1416478157043457,6.3089313507080078,7.3910541534423828,8.4721202850341797,9.6212568283081055,10.938591957092285,12.632171630859375,15.470142364501953,3.6530609130859375,8.4721202850341797,11.785381317138672,15.470142364501953
2023-05-19,13,7.4261445999145508,9.6414566040039062,11.428681373596191,13.075879096984863,14.734400749206543,16.46849250793457,18.451681137084961,20.991737365722656,25.123046875,7.4261445999145508,14.734400749206543,19.721710205078125,25.123046875
2023-05-19,21,6.9416074752807617,9.1537151336669922,10.914836883544922,12.548498153686523,14.195827484130859,15.930557250976562,17.905752182006836,20.411655426025391,24.446775436401367,6.9416074752807617,14.195827484130859,19.158702850341797,24.446775436401367
2023-05-19,35,17.416587829589844,21.75445556640625,25.162014007568359,28.292871475219727,31.355289459228516,34.620471954345703,38.407608032226562,43.275279998779297,51.160697937011719,17.416587829589844,31.355289459228516,40.841445922851562,51.160697937011719
2023-05-19,82,7.1389741897583008,8.8779497146606445,10.254657745361328,11.56053638458252,12.860404968261719,14.277093887329102,15.870709419250488,17.930366516113281,21.325376510620117,7.1389741897583008,12.860404968261719,16.900537490844727,21.325376510620117
2023-05-20,11,5.7548370361328125,7.3791451454162598,8.6662111282348633,9.8810958862304688,11.107837677001953,12.445055961608887,13.987356185913086,15.965681076049805,19.353351593017578,5.7548370361328125,11.107837677001953,14.976518630981445,19.353351593017578
2023-05-20,12,5.0851097106933594,6.7256965637207031,8.0170974731445312,9.233302116394043,10.44432544708252,11.769766807556152,13.386107444763184,15.535957336425781,19.147106170654297,5.0851097106933594,10.44432544708252,14.461032867431641,19.147106170654297
2023-05-20,13,9.6034126281738281,11.75649356842041,13.462800979614258,15.042284965515137,16.610990524291992,18.282207489013672,20.225614547729492,22.722675323486328,26.842226028442383,9.6034126281738281,16.610990524291992,21.474143981933594,26.842226028442383
2023-05-20,21,10.969077110290527,13.45512580871582,15.444336891174316,17.283992767333984,19.124561309814453,21.055278778076172,23.249185562133789,26.001407623291016,30.344570159912109,10.969077110290527,19.124561309814453,24.625297546386719,30.344570159912109
2023-05-20,35,18.457239151000977,22.338645935058594,25.347558975219727,28.106527328491211,30.776149749755859,33.600753784179688,36.862422943115234,41.008644104003906,47.680824279785156,18.457239151000977,30.776149749755859,38.935531616210938,47.680824279785156
2023-05-20,82,8.4083061218261719,10.299385070800781,11.783218383789062,13.172739028930664,14.536941528320312,16.002815246582031,17.647090911865234,19.751182556152344,23.212224960327148,8.4083061218261719,14.536941528320312,18.699136734008789,23.212224960327148
2023-05-21,11,9.4724817276000977,11.108877182006836,12.364053726196289,13.59185791015625,14.81178092956543,16.14862060546875,17.702316284179688,19.71190071105957,23.098226547241211,9.4724817276000977,14.81178092956543,18.707107543945312,23.098226547241211
2023-05-21,12,8.6072921752929688,10.382081031799316,11.75150203704834,13.044817924499512,14.315070152282715,15.707868576049805,17.41279411315918,19.685798645019531,23.419212341308594,8.6072921752929688,14.315070152282715,18.549297332763672,23.419212341308594
2023-05-21,13,15.306598663330078,17.496753692626953,19.174943923950195,20.7391357421875,22.277597427368164,23.916730880737305,25.826864242553711,28.290420532226562,32.32177734375,15.306598663330078,22.277597427368164,27.058643341064453,32.32177734375
2023-05-21,21,19.508365631103516,22.610342025756836,25.036651611328125,27.336002349853516,29.613697052001953,32.059009552001953,34.916500091552734,38.608871459960938,44.378471374511719,19.508365631103516,29.613697052001953,36.762687683105469,44.378471374511719
2023-05-21,35,15.855361938476562,19.166837692260742,21.771657943725586,24.186378479003906,26.546226501464844,29.082868576049805,31.983007431030273,35.659923553466797,41.524223327636719,15.855361938476562,26.546226501464844,33.821464538574219,41.524223327636719
2023-05-21,82,11.556570053100586,13.750278472900391,15.474535942077637,17.107559204101562,18.70439338684082,20.450948715209961,22.492128372192383,25.155715942382812,29.47900390625,11.556570053100586,18.70439338684082,23.823921203613281,29.47900390625
2023-05-22,11,9.4740238189697266,11.01188850402832,12.174397468566895,13.285908699035645,14.4029541015625,15.662871360778809,17.140592575073242,19.071525573730469,22.389852523803711,9.4740238189697266,14.4029541015625,18.106060028076172,22.389852523803711
2023-05-22,12,10.206344604492188,12.02574634552002,13.396768569946289,14.647834777832031,15.865287780761719,17.193347930908203,18.774246215820312,20.841747283935547,24.254570007324219,10.206344604492188,15.865287780761719,19.80799674987793,24.254570007324219
2023-05-22,13,19.031801223754883,21.500722885131836,23.339254379272461,25.010099411010742,26.634796142578125,28.352584838867188,30.333898544311523,32.859577178955078,37.010841369628906,19.031801223754883,26.634796142578125,31.596736907958984,37.010841369628906
2023-05-22,21,19.612129211425781,22.271993637084961,24.289113998413086,26.190591812133789,28.06220817565918,30.050718307495117,32.276645660400391,35.075920104980469,39.492748260498047,19.612129211425781,28.06220817565918,33.676284790039062,39.492748260498047
2023-05-22,35,19.699453353881836,23.507419586181641,26.44621467590332,29.13470458984375,31.730358123779297,34.488639831542969,37.595012664794922,41.509288787841797,47.775253295898438,19.699453353881836,31.730358123779297,39.552150726318359,47.775253295898438
2023-05-22,82,12.704004287719727,14.863438606262207,16.526359558105469,18.080848693847656,19.581169128417969,21.191043853759766,23.026540756225586,25.368804931640625,29.206676483154297,12.704004287719727,19.581169128417969,24.197673797607422,29.206676483154297
2023-05-23,11,7.8683924674987793,9.3045034408569336,10.415571212768555,11.462998390197754,12.534507751464844,13.742522239685059,15.152947425842285,16.992109298706055,20.127479553222656,7.8683924674987793,12.534507751464844,16.072528839111328,20.127479553222656
2023-05-23,12,8.2085447311401367,9.6555290222167969,10.758771896362305,11.779397964477539,12.787191390991211,13.869765281677246,15.112747192382812,16.709125518798828,19.386590957641602,8.2085447311401367,12.787191390991211,15.91093635559082,19.386590957641602
2023-05-23,13,13.061956405639648,15.121312141418457,16.698518753051758,18.119832992553711,19.551876068115234,21.090888977050781,22.868370056152344,25.163173675537109,29.008655548095703,13.061956405639648,19.551876068115234,24.015771865844727,29.008655548095703
2023-05-23,21,13.983734130859375,16.258220672607422,18.034748077392578,19.706380844116211,21.399135589599609,23.236644744873047,25.32855224609375,27.972772598266602,32.201622009277344,13.983734130859375,21.399135589599609,26.650661468505859,32.201622009277344
2023-05-23,35,10.489084243774414,13.589114189147949,16.027805328369141,18.252111434936523,20.455331802368164,22.860698699951172,25.586551666259766,29.078170776367188,34.672725677490234,10.489084243774414,20.455331802368164,27.332361221313477,34.672725677490234
2023-05-23,82,12.642772674560547,14.867172241210938,16.584102630615234,18.170312881469727,19.703929901123047,21.328117370605469,23.137977600097656,25.412612915039062,29.153839111328125,12.642772674560547,19.703929901123047,24.275295257568359,29.153839111328125
2023-05-24,11,4.9451742172241211,5.9621438980102539,6.7740325927734375,7.558861255645752,8.3893814086914062,9.3922939300537109,10.635867118835449,12.291133880615234,15.210334777832031,4.9451742172241211,8.3893814086914062,11.4635009765625,15.210334777832031
2023-05-24,12,4.2075047492980957,5.4691758155822754,6.4556884765625,7.366572380065918,8.2764854431152344,9.264678955078125,10.422114372253418,11.911562919616699,14.436760902404785,4.2075047492980957,8.2764854431152344,11.166838645935059,14.436760902404785
2023-05-24,13,10.941479682922363,12.793369293212891,14.233432769775391,15.538481712341309,16.841768264770508,18.253993988037109,19.90093994140625,22.02009391784668,25.668167114257812,10.941479682922363,16.841768264770508,20.960517883300781,25.668167114257812
2023-05-24,21,12.05848503112793,14.219423294067383,15.945597648620605,17.55712890625,19.161623001098633,20.907480239868164,22.902511596679688,25.377538681030273,29.366977691650391,12.05848503112793,19.161623001098633,24.140026092529297,29.366977691650391
2023-05-24,35,13.540139198303223,17.103361129760742,19.869157791137695,22.352731704711914,24.752033233642578,27.284685134887695,30.104335784912109,33.634502410888672,39.278385162353516,13.540139198303223,24.752033233642578,31.869419097900391,39.278385162353516
2023-05-24,82,8.2815608978271484,10.039028167724609,11.428637504577637,12.726056098937988,14.002739906311035,15.405509948730469,17.002925872802734,19.04680061340332,22.409137725830078,8.2815608978271484,14.002739906311035,18.024864196777344,22.409137725830078
2023-05-25,11,5.6394424438476562,6.7835683822631836,7.6801924705505371,8.5605249404907227,9.4816417694091797,10.544773101806641,11.828945159912109,13.519833564758301,16.486139297485352,5.6394424438476562,9.4816417694091797,12.674388885498047,16.486139297485352
2023-05-25,12,4.7305498123168945,5.9479866027832031,6.9077234268188477,7.8065099716186523,8.7043924331665039,9.6691217422485352,10.792627334594727,12.242116928100586,14.692532539367676,4.7305498123168945,8.7043924331665039,11.517372131347656,14.692532539367676
2023-05-25,13,7.0684823989868164,8.6662874221801758,9.9522638320922852,11.161910057067871,12.42500114440918,13.82640552520752,15.495187759399414,17.701864242553711,21.441677093505859,7.0684823989868164,12.42500114440918,16.598526000976562,21.441677093505859
2023-05-25,21,9.6520233154296875,11.605639457702637,13.188759803771973,14.696908950805664,16.237125396728516,17.901790618896484,19.824184417724609,22.278909683227539,26.265264511108398,9.6520233154296875,16.237125396728516,21.051548004150391,26.265264511108398
2023-05-25,35,6.6890907287597656,9.7597064971923828,12.22176456451416,14.508987426757812,16.789394378662109,19.222681045532227,21.990293502807617,25.564172744750977,31.341777801513672,6.6890907287597656,16.789394378662109,23.777233123779297,31.341777801513672
