variantId,splitId,date,product,weightCutoffExclusive,weightLatestOutcome,weightRows,residualFirstOutcome,residualLatestOutcome,residualRows,newObservedHistoryUsed,correctionP50,correctionP75,weight_extra-trees,weight_catboost,weight_scaled-catboost,weight_spline-ridge,weight_weekday-8
custom-matched-residual,split-1,2023-07-02,13,2023-06-26,2023-06-25,293,2023-05-07,2023-07-01,54,True,-2.2493548515884201,-0.13526506586574835,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-02,21,2023-06-26,2023-06-25,293,2023-05-07,2023-07-01,54,True,-0.15533393917719768,0.28168172776360556,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-02,35,2023-06-26,2023-06-25,293,2023-05-07,2023-07-01,54,True,-1.9024585242981376,1.1157031807719529,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-02,82,2023-06-26,2023-06-25,293,2023-05-07,2023-07-01,54,True,0.73139823725619979,0.36310328663548308,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-03,11,2023-06-26,2023-06-25,293,2023-05-08,2023-07-02,54,True,-0.95238915176867656,1.609971690341121,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-03,12,2023-06-26,2023-06-25,293,2023-05-08,2023-07-02,53,True,-0.022266973471295921,0.81826338225934869,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-03,13,2023-06-26,2023-06-25,293,2023-05-08,2023-07-02,54,True,-2.2319020821934012,0.023020697275284604,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-03,21,2023-06-26,2023-06-25,293,2023-05-08,2023-07-02,54,True,-0.1544733633368808,0.18668042445869723,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-03,35,2023-06-26,2023-06-25,293,2023-05-08,2023-07-02,54,True,-1.6107538879617476,1.6985830784643623,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-03,82,2023-06-26,2023-06-25,293,2023-05-08,2023-07-02,54,True,0.47882129638135279,-7.2917153955736031e-06,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-04,11,2023-06-26,2023-06-25,293,2023-05-09,2023-07-03,54,True,-0.63506824518548488,2.1744149733190463,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-04,12,2023-06-26,2023-06-25,293,2023-05-09,2023-07-03,53,True,-0.31861589818606295,0.81538217316688621,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-04,13,2023-06-26,2023-06-25,293,2023-05-09,2023-07-03,54,True,-2.2199667769410301,0.022897591942261691,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-04,21,2023-06-26,2023-06-25,293,2023-05-09,2023-07-03,54,True,-0.71943920514015058,-0.15049935234651396,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-04,35,2023-06-26,2023-06-25,293,2023-05-09,2023-07-03,54,True,-1.6289202851943989,1.988901194659251,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-04,82,2023-06-26,2023-06-25,293,2023-05-09,2023-07-03,54,True,0.47704788417253297,-7.2647090422566642e-06,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-05,11,2023-06-26,2023-06-25,293,2023-05-10,2023-07-04,54,True,0.0067335305852473173,2.2064589834521695,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-05,12,2023-06-26,2023-06-25,293,2023-05-10,2023-07-04,53,True,-0.31749004695572347,0.81250096407442374,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-05,13,2023-06-26,2023-06-25,293,2023-05-10,2023-07-04,54,True,-0.50471213223900468,0.64728002239152771,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-05,21,2023-06-26,2023-06-25,293,2023-05-10,2023-07-04,54,True,-0.15038562809537559,-0.1507149674644889,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-05,35,2023-06-26,2023-06-25,293,2023-05-10,2023-07-04,54,True,-1.7952875610868753,3.4954352950657031,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-05,82,2023-06-26,2023-06-25,293,2023-05-10,2023-07-04,54,True,0.47704788417253297,-7.2647090422566642e-06,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-06,11,2023-06-26,2023-06-25,293,2023-05-11,2023-07-05,54,True,0.70275094387264647,2.7963805976608502,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-06,12,2023-06-26,2023-06-25,293,2023-05-11,2023-07-05,53,True,-0.31073493957368681,0.79521370951964876,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-06,13,2023-06-26,2023-06-25,293,2023-05-11,2023-07-05,54,True,-2.1960961664362877,0.63463334344604494,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-06,21,2023-06-26,2023-06-25,293,2023-05-11,2023-07-05,54,True,-0.71943920514015058,-0.15049935234651396,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-06,35,2023-06-26,2023-06-25,293,2023-05-11,2023-07-05,54,True,-1.7863335084131253,2.8904947521617146,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-06,82,2023-06-26,2023-06-25,293,2023-05-11,2023-07-05,54,True,0.46818082312843379,-7.1296772756719669e-06,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-07,11,2023-06-26,2023-06-25,293,2023-05-12,2023-07-06,54,True,0.71291469719311851,2.8368241187013994,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-07,12,2023-06-26,2023-06-25,293,2023-05-12,2023-07-06,53,True,-0.021561329945797111,0.52430815625345972,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-07,13,2023-06-26,2023-06-25,293,2023-05-12,2023-07-06,54,True,-2.1682471208474219,0.62658545684437406,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-07,21,2023-06-26,2023-06-25,293,2023-05-12,2023-07-06,54,True,-0.74623780017402441,0.18824042800570584,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-07,35,2023-06-26,2023-06-25,293,2023-05-12,2023-07-06,54,True,-1.6107538879617476,2.8904947521617146,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-07,82,2023-06-26,2023-06-25,293,2023-05-12,2023-07-06,54,True,0.46463399871079414,-7.0756645690380889e-06,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-08,11,2023-06-26,2023-06-25,293,2023-05-13,2023-07-07,54,True,0.0067614705461819533,2.7963805976608502,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-08,12,2023-06-26,2023-06-25,293,2023-05-13,2023-07-07,53,True,-0.29947642727029239,0.50714898023061927,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-08,13,2023-06-26,2023-06-25,293,2023-05-13,2023-07-07,54,True,-2.1205058998379371,0.22143533083841727,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-08,21,2023-06-26,2023-06-25,293,2023-05-13,2023-07-07,54,True,-0.73902279381875069,0.18642042386752911,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-08,35,2023-06-26,2023-06-25,293,2023-05-13,2023-07-07,54,True,-1.5885505135662847,2.8506508395379315,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-08,82,2023-06-26,2023-06-25,293,2023-05-13,2023-07-07,54,True,0.46108717429315449,-7.0216518624042102e-06,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-09,11,2023-06-26,2023-06-25,293,2023-05-14,2023-07-08,54,True,0.70129897911257899,3.2334233360595417,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-09,12,2023-06-26,2023-06-25,293,2023-05-14,2023-07-08,53,True,0.50340590479448089,0.50714898023061927,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-09,13,2023-06-26,2023-06-25,293,2023-05-14,2023-07-08,54,True,-0.78806527292499218,0.22143533083841727,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-09,21,2023-06-26,2023-06-25,293,2023-05-14,2023-07-08,54,True,0.086177941903590308,0.28519299583822116,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-09,35,2023-06-26,2023-06-25,293,2023-05-14,2023-07-08,54,True,-1.4416940584579934,2.8796282305370462,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-09,82,2023-06-26,2023-06-25,293,2023-05-14,2023-07-08,54,True,0.46197388039756448,-0.004911980731975291,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-10,11,2023-06-26,2023-06-25,293,2023-05-15,2023-07-09,54,True,0.71447421489837626,2.8430297383319605,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-10,12,2023-06-26,2023-06-25,293,2023-05-15,2023-07-09,53,True,0.51133986136223664,0.41616119270501695,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-10,13,2023-06-26,2023-06-25,293,2023-05-15,2023-07-09,54,True,-0.41796195651345147,0.63437785498249988,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-10,21,2023-06-26,2023-06-25,293,2023-05-15,2023-07-09,54,True,-0.74639049872122598,0.28251980820939854,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-10,35,2023-06-26,2023-06-25,293,2023-05-15,2023-07-09,54,True,0.30080724487238025,3.5380507433845976,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-10,82,2023-06-26,2023-06-25,293,2023-05-15,2023-07-09,54,True,0.44340862229239991,-0.3134255541348453,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-11,11,2023-06-26,2023-06-25,293,2023-05-16,2023-07-10,54,True,0.0068204549081550738,2.8207751024154675,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-11,12,2023-06-26,2023-06-25,293,2023-05-16,2023-07-10,53,True,0.53863558349901075,0.43837620299176161,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-11,13,2023-06-26,2023-06-25,293,2023-05-16,2023-07-10,54,True,-0.32536952206778269,1.4344767374293041,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-11,21,2023-06-26,2023-06-25,293,2023-05-16,2023-07-10,54,True,-0.28014929281736256,0.29566900141063385,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-11,35,2023-06-26,2023-06-25,293,2023-05-16,2023-07-10,54,True,0.30152090381632424,4.864189874492749,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-11,82,2023-06-26,2023-06-25,293,2023-05-16,2023-07-10,54,True,0.44422221609477125,-1.1395177711842468,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-12,11,2023-06-26,2023-06-25,293,2023-05-17,2023-07-11,54,True,0.71447421489837626,3.2941693461304404,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-12,12,2023-06-26,2023-06-25,293,2023-05-17,2023-07-11,53,True,0.57696130366316634,0.44281920504911054,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-12,13,2023-06-26,2023-06-25,293,2023-05-17,2023-07-11,54,True,-0.32648571253799807,1.4393977553964716,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-12,21,2023-06-26,2023-06-25,293,2023-05-17,2023-07-11,54,True,-0.26697836037232769,1.3770590342936619,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-12,35,2023-06-26,2023-06-25,293,2023-05-17,2023-07-11,54,True,0.30972798167167981,5.1262763923436934,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-12,82,2023-06-26,2023-06-25,293,2023-05-17,2023-07-11,54,True,0.44259502849002852,-1.1353437134143411,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-13,11,2023-06-26,2023-06-25,293,2023-05-18,2023-07-12,54,True,0.72006696804826564,2.8652843742484526,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-13,12,2023-06-26,2023-06-25,293,2023-05-18,2023-07-12,53,True,0.59046875893287265,0.4531862098495914,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-13,13,2023-06-26,2023-06-25,293,2023-05-18,2023-07-12,54,True,-0.42671508649279077,1.4393977553964716,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-13,21,2023-06-26,2023-06-25,293,2023-05-18,2023-07-12,54,True,-0.74043525538036514,0.28026566080347254,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-13,35,2023-06-26,2023-06-25,293,2023-05-18,2023-07-12,54,True,-1.5227620635154731,5.0196136929676651,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-13,82,2023-06-26,2023-06-25,293,2023-05-18,2023-07-12,54,True,0.44340862229239991,-1.1374307422992942,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-14,11,2023-06-26,2023-06-25,293,2023-05-19,2023-07-13,54,True,0.94449480163454969,3.5603223152298047,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-14,12,2023-06-26,2023-06-25,293,2023-05-19,2023-07-13,53,True,0.62134294240648691,0.47688222082211906,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-14,13,2023-06-26,2023-06-25,293,2023-05-19,2023-07-13,54,True,-0.43255050647901694,0.65652018848974247,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-14,21,2023-06-26,2023-06-25,293,2023-05-19,2023-07-13,54,True,-0.27730152364005767,0.94127883254025457,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-14,35,2023-06-26,2023-06-25,293,2023-05-19,2023-07-13,54,True,-1.6013449681693677,5.4156629628792246,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-14,82,2023-06-26,2023-06-25,293,2023-05-19,2023-07-13,54,True,0.4539853417232278,-1.1645621178036809,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-15,11,2023-06-26,2023-06-25,293,2023-05-20,2023-07-14,54,True,0.74803073379771279,3.4488857146375449,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-15,12,2023-06-26,2023-06-25,293,2023-05-20,2023-07-14,53,True,0.5932270277725592,0.18003492471222421,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-15,13,2023-06-26,2023-06-25,293,2023-05-20,2023-07-14,54,True,-0.51278035460161764,0.65762730516510459,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-15,21,2023-06-26,2023-06-25,293,2023-05-20,2023-07-14,54,True,-0.28157317740601495,0.29717176634791792,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-15,35,2023-06-26,2023-06-25,293,2023-05-20,2023-07-14,54,True,-1.6519872845018779,5.5869325658492333,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-15,82,2023-06-26,2023-06-25,293,2023-05-20,2023-07-14,54,True,0.42602640449553542,-1.7623260464593711,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-16,11,2023-06-26,2023-06-25,293,2023-05-21,2023-07-15,54,True,0.0072778424167887481,3.4875648067643215,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-16,12,2023-06-26,2023-06-25,293,2023-05-21,2023-07-15,53,True,-0.36265400208049436,0.036053082634280469,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-16,13,2023-06-26,2023-06-25,293,2023-05-21,2023-07-15,54,True,-0.83860965809000965,0.65209172178829389,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-16,21,2023-06-26,2023-06-25,293,2023-05-21,2023-07-15,54,True,-1.4128485413241314,0.1977930423182524,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-16,35,2023-06-26,2023-06-25,293,2023-05-21,2023-07-15,54,True,-1.6677038654326568,5.6400852012537186,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-16,82,2023-06-26,2023-06-25,293,2023-05-21,2023-07-15,54,True,-0.68843473764324681,-1.9253632445804303,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-17,11,2023-06-26,2023-06-25,293,2023-05-22,2023-07-16,54,True,0.98509925105061458,3.5971555677901876,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-17,12,2023-06-26,2023-06-25,293,2023-05-22,2023-07-16,53,True,-0.36694410470322653,-0.0040461131319042476,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-17,13,2023-06-26,2023-06-25,293,2023-05-22,2023-07-16,54,True,-2.16714451714076,-0.94293470149667469,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-17,21,2023-06-26,2023-06-25,293,2023-05-22,2023-07-16,54,True,-0.79899514823216333,0.30243144362841201,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-17,35,2023-06-26,2023-06-25,293,2023-05-22,2023-07-16,54,True,-2.112493167843982,5.6413089668673306,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-17,82,2023-06-26,2023-06-25,293,2023-05-22,2023-07-16,54,True,0.46064933085646809,-2.0372241373113358,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-18,11,2023-06-26,2023-06-25,293,2023-05-23,2023-07-17,54,True,0.79556913557177311,3.6680672366892768,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-18,12,2023-06-26,2023-06-25,293,2023-05-23,2023-07-17,53,True,-0.36902901438904034,-0.0040691024110627938,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-18,13,2023-06-26,2023-06-25,293,2023-05-23,2023-07-17,54,True,-0.91122271846792224,1.0925587995663351,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-18,21,2023-06-26,2023-06-25,293,2023-05-23,2023-07-17,54,True,-0.2968799367340284,1.0077362597414279,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-18,35,2023-06-26,2023-06-25,293,2023-05-23,2023-07-17,54,True,-1.7864513657985421,5.888835788882937,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-18,82,2023-06-26,2023-06-25,293,2023-05-23,2023-07-17,54,True,-0.74055215616201364,-2.0711213775328221,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-19,11,2023-06-26,2023-06-25,293,2023-05-24,2023-07-18,54,True,1.0327653438433861,3.2547405027870777,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-19,12,2023-06-26,2023-06-25,293,2023-05-24,2023-07-18,53,True,-0.38049601766101621,-0.0041955434464348027,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-19,13,2023-06-26,2023-06-25,293,2023-05-24,2023-07-18,54,True,-0.57925188204997546,1.6510015279846708,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-19,21,2023-06-26,2023-06-25,293,2023-05-24,2023-07-18,54,True,-0.30506727311877979,1.0814802321995471,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-19,35,2023-06-26,2023-06-25,293,2023-05-24,2023-07-18,54,True,-1.8597954101421774,6.2897285228640936,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-19,82,2023-06-26,2023-06-25,293,2023-05-24,2023-07-18,54,True,0.47137993090969699,-2.0846802736214167,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-20,11,2023-06-26,2023-06-25,293,2023-05-25,2023-07-19,54,True,1.502578285651434,3.3381953874739256,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-20,12,2023-06-26,2023-06-25,293,2023-05-25,2023-07-19,53,True,0.65010996476870098,-0.0042645112839104424,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-20,13,2023-06-26,2023-06-25,293,2023-05-25,2023-07-19,54,True,-0.50695211130340101,1.71005374359068,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-20,21,2023-06-26,2023-06-25,293,2023-05-25,2023-07-19,54,True,0.10046888803777743,3.8911167113762279,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-20,35,2023-06-26,2023-06-25,293,2023-05-25,2023-07-19,54,True,1.5543867752143108,6.8307484395622327,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-20,82,2023-06-26,2023-06-25,293,2023-05-25,2023-07-19,54,True,0.48440994526004633,-2.1423055819979435,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-21,11,2023-06-26,2023-06-25,293,2023-05-26,2023-07-20,54,True,2.1184995239666939,3.9646069429945614,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-21,12,2023-06-26,2023-06-25,293,2023-05-26,2023-07-20,53,True,0.69495500022552081,-0.0042989952026482627,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
custom-matched-residual,split-1,2023-07-21,13,2023-06-26,2023-06-25,293,2023-05-26,2023-07-20,54,True,-0.5229995162655231,1.8834678185112608,0.24602049655074507,0.099562960593552588,0.31166634392808668,0.26827008131455116,0.074480117613064653
